1.565712261199951172e+01,4.016690731048583984e+00,1.267592811584472656e+01,3.647513628005981445e+00,3.637720823287963867e+00,6.174537658691406250e+00,1.460425376892089844e+00,3.733235359191894531e+00,3.181135654449462891e+00,1.003357648849487305e+00,3.455959320068359375e+00,2.279748439788818359e+00,4.851553916931152344e+00,5.902368545532226562e+00,3.927114486694335938e+00,0.000000000000000000e+00
2.313184356689453125e+01,8.944416046142578125e+00,6.166033744812011719e+00,6.236948966979980469e+00,3.063246965408325195e+00,5.396244049072265625e+00,1.936933517456054688e+00,2.681249856948852539e+00,2.243355035781860352e+00,4.606793880462646484e+00,2.137756824493408203e+00,3.038264274597167969e+00,5.296432971954345703e+00,8.920741081237792969e+00,5.933251857757568359e+00,0.000000000000000000e+00
1.900386238098144531e+01,5.034304141998291016e+00,7.209701538085937500e+00,9.539126396179199219e+00,3.465115547180175781e+00,5.424466133117675781e+00,3.910319089889526367e+00,3.149864196777343750e+00,2.283246278762817383e+00,6.966240882873535156e+00,1.779509186744689941e+00,2.648876428604125977e+00,8.382136344909667969e+00,7.472465038299560547e+00,3.242493152618408203e+00,0.000000000000000000e+00
1.874078178405761719e+01,6.014011859893798828e+00,9.384772300720214844e+00,1.163453960418701172e+01,4.020649433135986328e+00,4.423510074615478516e+00,4.424484729766845703e+00,4.256145000457763672e+00,1.595893502235412598e+00,8.767981529235839844e+00,6.720329523086547852e-01,3.283412694931030273e+00,6.225892543792724609e+00,6.499382019042968750e+00,4.519851684570312500e+00,0.000000000000000000e+00
1.446584415435791016e+01,6.810774326324462891e+00,9.523992538452148438e+00,9.842674255371093750e+00,4.412196636199951172e+00,3.462738752365112305e+00,2.842842102050781250e+00,4.153713226318359375e+00,1.593640565872192383e+00,1.006134796142578125e+01,2.786151885986328125e+00,4.283994674682617188e+00,8.150225639343261719e+00,8.639213562011718750e+00,6.196439743041992188e+00,0.000000000000000000e+00
1.797781181335449219e+01,6.997693061828613281e+00,9.206520080566406250e+00,6.791031837463378906e+00,2.930811405181884766e+00,4.844423770904541016e+00,1.219729900360107422e+00,3.375051259994506836e+00,2.433425664901733398e+00,4.874336719512939453e+00,2.033119678497314453e+00,2.712248086929321289e+00,1.364210724830627441e+00,7.610671997070312500e+00,5.053856849670410156e+00,0.000000000000000000e+00
2.041718101501464844e+01,4.708928108215332031e+00,1.027792644500732422e+01,3.927619934082031250e+00,2.241840600967407227e+00,4.161565303802490234e+00,3.324175477027893066e-01,2.692388057708740234e+00,1.870708703994750977e+00,2.461782455444335938e+00,1.099557518959045410e+00,2.650964975357055664e+00,1.995961546897888184e+00,6.089160919189453125e+00,4.067780017852783203e+00,0.000000000000000000e+00
2.100849533081054688e+01,5.632712841033935547e+00,1.049113655090332031e+01,4.620318889617919922e+00,2.370814561843872070e+00,4.769119262695312500e+00,2.059592247009277344e+00,2.810807704925537109e+00,2.273947238922119141e+00,1.976518154144287109e+00,3.703128099441528320e+00,3.317267656326293945e+00,4.820496082305908203e+00,8.590810775756835938e+00,5.053283691406250000e+00,0.000000000000000000e+00
2.007567214965820312e+01,7.984759330749511719e+00,1.141876125335693359e+01,5.425585746765136719e+00,2.858645439147949219e+00,2.789191961288452148e+00,5.943150520324707031e+00,3.352083206176757812e+00,1.566285133361816406e+00,4.674831390380859375e+00,2.176089525222778320e+00,2.876861810684204102e+00,8.604299545288085938e+00,8.412425041198730469e+00,4.399211406707763672e+00,0.000000000000000000e+00
2.027019691467285156e+01,7.284725189208984375e+00,1.145856475830078125e+01,7.172519683837890625e+00,3.680957794189453125e+00,4.688121318817138672e+00,6.711468219757080078e+00,4.036288738250732422e+00,2.621248006820678711e+00,5.978919029235839844e+00,2.390878438949584961e+00,3.276828289031982422e+00,1.296678543090820312e+01,6.718645095825195312e+00,6.250320434570312500e+00,0.000000000000000000e+00
2.493992614746093750e+01,9.786329269409179688e+00,1.440006446838378906e+01,1.446100044250488281e+01,4.673362731933593750e+00,4.539830207824707031e+00,1.709704017639160156e+01,5.623894691467285156e+00,5.405064105987548828e+00,2.010438156127929688e+01,5.275853633880615234e+00,2.684181928634643555e+00,3.152033042907714844e+01,3.721337556838989258e+00,6.620024681091308594e+00,0.000000000000000000e+00
2.416688156127929688e+01,7.614373207092285156e+00,1.081815624237060547e+01,2.076273536682128906e+01,6.813033580780029297e+00,5.749170303344726562e+00,2.264770317077636719e+01,4.992267131805419922e+00,4.898173332214355469e+00,2.543552398681640625e+01,5.550166130065917969e+00,3.513493061065673828e+00,3.797449493408203125e+01,3.837401151657104492e+00,8.869022369384765625e+00,0.000000000000000000e+00
2.204770469665527344e+01,4.608356952667236328e+00,5.059424400329589844e+00,1.970274162292480469e+01,7.779922008514404297e+00,5.675575256347656250e+00,2.174560356140136719e+01,4.571764945983886719e+00,2.796222686767578125e+00,2.282299613952636719e+01,3.407165765762329102e+00,3.552833557128906250e+00,3.056647109985351562e+01,6.177347660064697266e+00,9.337163925170898438e+00,0.000000000000000000e+00
2.685848808288574219e+01,9.977841377258300781e+00,4.706392765045166016e+00,2.153521728515625000e+01,1.073464298248291016e+01,8.769527435302734375e+00,1.783209609985351562e+01,6.178518772125244141e+00,7.420654296875000000e+00,1.646604156494140625e+01,3.188193321228027344e+00,3.514251947402954102e+00,1.065947055816650391e+01,4.357718944549560547e+00,1.694453239440917969e+00,0.000000000000000000e+00
2.355473899841308594e+01,8.801165580749511719e+00,1.390409588813781738e+00,1.483351612091064453e+01,6.627926826477050781e+00,4.405766487121582031e+00,1.059413433074951172e+01,4.160117626190185547e+00,3.410367012023925781e+00,5.525709629058837891e+00,1.838403701782226562e+00,2.354413509368896484e+00,7.387405395507812500e+00,6.695602893829345703e+00,2.448765754699707031e+00,0.000000000000000000e+00
2.212350273132324219e+01,8.195281028747558594e+00,7.263695597648620605e-01,1.101201248168945312e+01,5.806404590606689453e+00,2.450221300125122070e+00,8.844466209411621094e+00,1.145220279693603516e+01,4.759738445281982422e+00,6.742932319641113281e+00,1.421242332458496094e+01,6.237409114837646484e+00,1.046257400512695312e+01,1.372960948944091797e+01,7.469223022460937500e+00,0.000000000000000000e+00
2.069774627685546875e+01,1.038945674896240234e+01,3.668792009353637695e+00,8.316915512084960938e+00,5.234269142150878906e+00,2.644513368606567383e+00,5.535912990570068359e+00,6.629531383514404297e+00,1.981199145317077637e+00,3.010709285736083984e+00,9.136141777038574219e+00,3.552022457122802734e+00,4.569788932800292969e+00,9.771766662597656250e+00,3.455775022506713867e+00,0.000000000000000000e+00
2.689834022521972656e+01,1.309775924682617188e+01,4.230380535125732422e+00,1.072244071960449219e+01,5.479754924774169922e+00,1.818531155586242676e+00,8.075106620788574219e+00,6.489761829376220703e+00,2.901894807815551758e+00,5.287975788116455078e+00,9.582851409912109375e+00,3.985378265380859375e+00,9.571791648864746094e+00,1.099163246154785156e+01,5.515211105346679688e+00,0.000000000000000000e+00
2.438657760620117188e+01,2.120629310607910156e+01,1.779024505615234375e+01,9.818834304809570312e+00,3.479672431945800781e+00,2.853921413421630859e+00,5.044726371765136719e+00,4.489344120025634766e+00,3.112983942031860352e+00,4.109502315521240234e+00,9.359607696533203125e+00,7.130593299865722656e+00,1.097496795654296875e+01,1.277991008758544922e+01,7.778656005859375000e+00,0.000000000000000000e+00
2.872457504272460938e+01,2.760720825195312500e+01,2.549107742309570312e+01,1.363275718688964844e+01,4.579179763793945312e+00,6.003388404846191406e+00,6.396071910858154297e+00,2.983857870101928711e+00,2.819776535034179688e+00,1.506486415863037109e+00,1.195128917694091797e+00,7.437627315521240234e-01,1.163051247596740723e+00,4.937938213348388672e+00,2.706141233444213867e+00,0.000000000000000000e+00
3.192392349243164062e+01,3.043617630004882812e+01,4.489438056945800781e+00,1.456890296936035156e+01,1.206072902679443359e+01,1.114999675750732422e+01,7.328722953796386719e+00,1.036581134796142578e+01,8.699039459228515625e+00,5.074176788330078125e+00,9.852128982543945312e+00,6.228190422058105469e+00,8.368933677673339844e+00,6.536684513092041016e+00,3.468783378601074219e+00,0.000000000000000000e+00
3.053618812561035156e+01,1.781988334655761719e+01,8.752122879028320312e+00,1.516200637817382812e+01,6.413482189178466797e+00,5.843493461608886719e+00,8.078394889831542969e+00,6.362570762634277344e+00,3.696734905242919922e+00,3.857944011688232422e+00,4.294139862060546875e+00,8.950316905975341797e-01,3.927965879440307617e+00,3.682849645614624023e+00,1.616687178611755371e+00,0.000000000000000000e+00
2.967871093750000000e+01,1.644265937805175781e+01,7.500819206237792969e+00,1.291810321807861328e+01,3.100819110870361328e+00,3.941542625427246094e+00,5.211942672729492188e+00,3.803698301315307617e+00,1.513010263442993164e+00,3.183950185775756836e+00,1.173110127449035645e+00,2.379046201705932617e+00,2.832033872604370117e+00,4.984999179840087891e+00,3.010625600814819336e+00,0.000000000000000000e+00
3.237786102294921875e+01,1.349220371246337891e+01,5.339204311370849609e+00,1.188767147064208984e+01,3.829094886779785156e+00,2.653044223785400391e+00,5.326432704925537109e+00,4.677606105804443359e+00,6.305595636367797852e-01,3.518151760101318359e+00,2.076469182968139648e+00,2.363278627395629883e+00,3.747155904769897461e+00,4.353549003601074219e+00,2.429266691207885742e+00,0.000000000000000000e+00
3.056528472900390625e+01,5.014251232147216797e+00,1.634677314758300781e+01,1.230476951599121094e+01,9.403954505920410156e+00,4.798974514007568359e+00,6.891528129577636719e+00,9.569011688232421875e+00,3.131726741790771484e+00,6.451464176177978516e+00,4.687103748321533203e+00,1.965858817100524902e+00,6.965030193328857422e+00,2.968073129653930664e+00,1.906110048294067383e+00,0.000000000000000000e+00
3.909530258178710938e+01,1.913812637329101562e+01,1.405635070800781250e+01,1.793272972106933594e+01,9.468394279479980469e+00,4.587130069732666016e+00,7.319242000579833984e+00,6.187295436859130859e+00,2.056936502456665039e+00,4.923972606658935547e+00,8.850893378257751465e-01,2.048659563064575195e+00,1.329083728790283203e+01,6.848688602447509766e+00,9.295606017112731934e-01,0.000000000000000000e+00
3.430782699584960938e+01,1.979333877563476562e+01,1.090841293334960938e+01,1.497934341430664062e+01,1.047861576080322266e+01,5.880930423736572266e+00,8.217860221862792969e+00,6.421693325042724609e+00,2.550307273864746094e+00,4.310710906982421875e+00,5.301295518875122070e-01,6.448768377304077148e-01,1.338100814819335938e+01,7.715333461761474609e+00,2.474727630615234375e+00,0.000000000000000000e+00
3.459543228149414062e+01,1.795004653930664062e+01,1.009335422515869141e+01,1.060316848754882812e+01,5.066060543060302734e+00,4.627820491790771484e+00,4.250313758850097656e+00,4.549430370330810547e+00,1.501005768775939941e+00,2.168421030044555664e+00,2.880536317825317383e+00,2.072196960449218750e+00,1.274180769920349121e+00,4.799025058746337891e+00,1.168284773826599121e+00,0.000000000000000000e+00
2.581123352050781250e+01,4.666086196899414062e+00,7.554885864257812500e+00,1.104974555969238281e+01,7.423052310943603516e+00,5.329122066497802734e+00,5.849645137786865234e+00,4.589925765991210938e+00,3.254652261734008789e+00,4.222477912902832031e+00,3.640134334564208984e+00,3.399034976959228516e+00,1.340315914154052734e+01,5.670135974884033203e+00,5.938585281372070312e+00,0.000000000000000000e+00
1.814504814147949219e+01,5.430487632751464844e+00,7.409840106964111328e+00,1.355876636505126953e+01,4.701310157775878906e+00,5.517471313476562500e+00,7.220382213592529297e+00,3.093430042266845703e+00,4.381536483764648438e+00,7.675390720367431641e+00,3.775063753128051758e-01,2.513904333114624023e+00,1.362058067321777344e+01,8.476569175720214844e+00,4.638597965240478516e+00,0.000000000000000000e+00
1.342073631286621094e+01,3.024863958358764648e+00,6.273387908935546875e+00,1.043815898895263672e+01,1.229969406127929688e+01,6.831480026245117188e+00,1.652396392822265625e+01,3.562180280685424805e+00,2.138936758041381836e+00,1.386094284057617188e+01,2.479149341583251953e+00,3.961788892745971680e+00,1.594273376464843750e+01,1.007511806488037109e+01,6.562659263610839844e+00,0.000000000000000000e+00
7.460453987121582031e+00,8.511269569396972656e+00,6.685273170471191406e+00,6.697397232055664062e+00,6.845962524414062500e+00,1.787166976928710938e+01,1.927877998352050781e+01,3.987825870513916016e+00,5.677309513092041016e+00,1.642793273925781250e+01,1.081820487976074219e+01,1.402911472320556641e+01,1.462112998962402344e+01,2.173741912841796875e+01,1.701985549926757812e+01,0.000000000000000000e+00
7.692316532135009766e+00,2.338677167892456055e+00,1.080099868774414062e+01,1.057781696319580078e+01,2.036473655700683594e+01,1.685475540161132812e+01,1.205704212188720703e+01,1.135634517669677734e+01,1.431159210205078125e+01,7.805821895599365234e+00,1.673371887207031250e+01,1.525490474700927734e+01,9.672917366027832031e+00,2.683983421325683594e+01,1.293757438659667969e+01,0.000000000000000000e+00
9.357798576354980469e+00,9.738223075866699219e+00,1.125081539154052734e+01,6.539968013763427734e+00,8.528150558471679688e+00,1.394314479827880859e+01,2.028693580627441406e+01,5.136258602142333984e+00,3.347958087921142578e+00,1.440433597564697266e+01,5.471986770629882812e+00,1.006417751312255859e+01,1.408428382873535156e+01,1.937930297851562500e+01,1.187123107910156250e+01,0.000000000000000000e+00
6.891586303710937500e+00,1.049064636230468750e+01,1.523336982727050781e+01,1.893992614746093750e+01,1.342958641052246094e+01,8.965418815612792969e+00,2.495174026489257812e+01,4.646919250488281250e+00,2.920134782791137695e+00,2.079984474182128906e+01,4.821759700775146484e+00,4.394603252410888672e+00,1.858950233459472656e+01,1.693073844909667969e+01,7.963800907135009766e+00,0.000000000000000000e+00
7.381378173828125000e+00,1.752338600158691406e+01,1.013781833648681641e+01,1.627253341674804688e+01,9.095650672912597656e+00,6.784308910369873047e+00,2.435956573486328125e+01,1.856226801872253418e+00,3.578946113586425781e+00,2.455945396423339844e+01,3.147396326065063477e+00,2.542680263519287109e+00,2.705999374389648438e+01,1.436130332946777344e+01,6.058418750762939453e+00,0.000000000000000000e+00
1.322369480133056641e+01,2.869816207885742188e+01,7.057950973510742188e+00,1.061667633056640625e+01,6.899291038513183594e+00,5.541864871978759766e+00,2.189336967468261719e+01,2.892163991928100586e+00,3.118484020233154297e+00,2.322413063049316406e+01,2.776979923248291016e+00,3.999310493469238281e+00,3.520719146728515625e+01,1.260956668853759766e+01,7.695629596710205078e+00,0.000000000000000000e+00
7.546668052673339844e+00,1.172787380218505859e+01,1.061497020721435547e+01,4.595816135406494141e+00,3.355390071868896484e+00,3.748923540115356445e+00,4.940418720245361328e+00,3.555737018585205078e+00,2.320537328720092773e+00,5.932567119598388672e+00,3.521612882614135742e+00,4.131622314453125000e+00,2.804980278015136719e+01,8.016942024230957031e+00,7.488890171051025391e+00,0.000000000000000000e+00
1.085730075836181641e+01,6.248183250427246094e+00,1.925221252441406250e+01,1.271559143066406250e+01,1.511542034149169922e+01,7.555661678314208984e+00,1.365619421005249023e+00,7.509644031524658203e+00,2.450986146926879883e+00,1.574546337127685547e+01,4.941343784332275391e+00,9.055874824523925781e+00,3.164528465270996094e+01,1.064801216125488281e+01,1.418314170837402344e+01,0.000000000000000000e+00
1.730177307128906250e+01,1.803661155700683594e+01,3.604774093627929688e+01,1.604625892639160156e+01,1.617560386657714844e+01,1.384335231781005859e+01,5.120292186737060547e+00,6.485088348388671875e+00,3.483695268630981445e+00,1.987326812744140625e+01,5.018162727355957031e+00,1.206923294067382812e+01,2.859176063537597656e+01,1.014960002899169922e+01,2.560110664367675781e+01,0.000000000000000000e+00
1.110239887237548828e+01,7.179200649261474609e+00,1.880726337432861328e+00,8.547913551330566406e+00,4.367867469787597656e+00,4.217176914215087891e+00,2.018511295318603516e+00,4.221617698669433594e+00,2.970137119293212891e+00,1.875235557556152344e+01,2.590801954269409180e+00,7.369018554687500000e+00,3.146100616455078125e+01,9.590682983398437500e+00,1.200967121124267578e+01,0.000000000000000000e+00
1.231111812591552734e+01,1.379901409149169922e+01,3.250266647338867188e+01,8.339327812194824219e+00,2.920111656188964844e+00,3.590983390808105469e+00,2.441623210906982422e+00,4.003971576690673828e+00,2.071566820144653320e+00,1.350110721588134766e+01,4.924440383911132812e+00,4.706184864044189453e+00,2.826362419128417969e+01,8.399696350097656250e+00,7.906959056854248047e+00,0.000000000000000000e+00
8.132775306701660156e+00,2.562291145324707031e+01,3.372621917724609375e+01,6.102853775024414062e+00,4.410693645477294922e+00,3.437962055206298828e+00,4.202167034149169922e+00,5.404424667358398438e+00,2.997808218002319336e+00,1.257307720184326172e+01,5.627566337585449219e+00,3.395658254623413086e+00,2.463291931152343750e+01,5.807477474212646484e+00,5.862359523773193359e+00,0.000000000000000000e+00
1.168714523315429688e+01,1.461530685424804688e+01,2.157394027709960938e+01,5.964506626129150391e+00,7.756795406341552734e+00,3.056775808334350586e+00,6.524281978607177734e+00,4.625990390777587891e+00,3.325078010559082031e+00,1.464211082458496094e+01,6.176020145416259766e+00,3.794151782989501953e+00,3.173754882812500000e+01,6.605718612670898438e+00,6.562541007995605469e+00,0.000000000000000000e+00
2.045790290832519531e+01,1.404317951202392578e+01,4.243910598754882812e+01,1.329393768310546875e+01,3.917230367660522461e+00,3.742222785949707031e+00,6.206101417541503906e+00,2.855523347854614258e+00,1.838275194168090820e+00,4.697703361511230469e+00,3.372239828109741211e+00,4.669675350189208984e+00,1.991137695312500000e+01,4.501451969146728516e+00,5.863836288452148438e+00,0.000000000000000000e+00
1.292043685913085938e+01,1.813592529296875000e+01,3.395172119140625000e+01,1.165929889678955078e+01,2.927374839782714844e+00,3.470395803451538086e+00,4.228404998779296875e+00,3.755007028579711914e+00,2.654534816741943359e+00,4.976020812988281250e+00,5.038300514221191406e+00,4.146969318389892578e+00,1.197673511505126953e+01,5.155218601226806641e+00,6.151258945465087891e+00,0.000000000000000000e+00
2.029891204833984375e+01,3.063528060913085938e+01,1.456165313720703125e+01,1.331835556030273438e+01,2.537089824676513672e+00,4.221208095550537109e+00,7.798238277435302734e+00,1.277941703796386719e+00,2.054198265075683594e+00,3.838012218475341797e+00,3.001695156097412109e+00,2.566032648086547852e+00,8.145529747009277344e+00,2.169052124023437500e+00,2.382300615310668945e+00,0.000000000000000000e+00
4.342559432983398438e+01,1.647632789611816406e+01,3.346275329589843750e+01,8.809476852416992188e+00,4.608739852905273438e+00,3.455215215682983398e+00,2.879602670669555664e+00,3.812822818756103516e+00,2.483378171920776367e+00,3.901853084564208984e+00,5.475748538970947266e+00,2.952434778213500977e+00,1.228926086425781250e+01,5.163161754608154297e+00,1.727579951286315918e+00,0.000000000000000000e+00
2.475355911254882812e+01,7.569279670715332031e+00,6.959295272827148438e+00,1.936381340026855469e+01,3.853260040283203125e+00,5.928577423095703125e+00,1.641858482360839844e+01,2.088830232620239258e+00,4.992169857025146484e+00,1.685123825073242188e+01,7.033037662506103516e+00,3.337552309036254883e+00,1.579670333862304688e+01,1.018349933624267578e+01,5.188969135284423828e+00,0.000000000000000000e+00
3.535451126098632812e+01,9.939216613769531250e+00,3.250097513198852539e+00,1.157596969604492188e+01,2.295482873916625977e+00,2.919031381607055664e+00,1.082955551147460938e+01,3.448230504989624023e+00,4.367537975311279297e+00,9.418581962585449219e+00,2.744811058044433594e+00,5.175657272338867188e+00,2.620319843292236328e+00,5.068090438842773438e+00,5.362045288085937500e+00,0.000000000000000000e+00
2.128673553466796875e+01,4.256651878356933594e+00,3.685364484786987305e+00,1.341927242279052734e+01,3.185912132263183594e+00,9.291790723800659180e-01,1.201651287078857422e+01,1.429849505424499512e+00,1.302321076393127441e+00,8.549765586853027344e+00,1.761469006538391113e+00,1.129537343978881836e+00,3.786626577377319336e+00,5.081747055053710938e+00,2.279360532760620117e+00,0.000000000000000000e+00
1.278474617004394531e+01,6.416425228118896484e+00,7.025961875915527344e+00,1.215406036376953125e+01,6.620221138000488281e-01,2.220657348632812500e+00,7.800025463104248047e+00,1.250397324562072754e+00,2.798313856124877930e+00,8.991754531860351562e+00,1.908163428306579590e+00,2.911547660827636719e+00,1.301674747467041016e+01,4.809216499328613281e+00,2.527475595474243164e+00,0.000000000000000000e+00
1.905499458312988281e+01,5.897346973419189453e+00,4.738821029663085938e+00,1.166587257385253906e+01,3.119198799133300781e+00,3.043291091918945312e+00,7.388761043548583984e+00,2.534675598144531250e+00,2.865950822830200195e+00,2.583481073379516602e+00,3.627189159393310547e+00,5.985269546508789062e+00,5.239080905914306641e+00,7.927479267120361328e+00,5.404042720794677734e+00,0.000000000000000000e+00
2.056132698059082031e+01,6.699703693389892578e+00,5.440915107727050781e+00,8.147463798522949219e+00,1.872025966644287109e+00,2.419461011886596680e+00,4.231264114379882812e+00,1.402971148490905762e+00,1.655112504959106445e+00,7.380519866943359375e+00,1.648418426513671875e+00,4.272831916809082031e+00,1.060019397735595703e+01,5.475797653198242188e+00,5.865320682525634766e+00,0.000000000000000000e+00
1.615411376953125000e+01,1.188656139373779297e+01,3.193035125732421875e+00,5.697001457214355469e+00,9.836074113845825195e-01,1.980915546417236328e+00,4.361309528350830078e+00,9.571731090545654297e-01,5.238216519355773926e-01,6.676503658294677734e+00,2.012431859970092773e+00,1.669552803039550781e+00,8.228119850158691406e+00,3.054406404495239258e+00,3.814028739929199219e+00,0.000000000000000000e+00
1.916300201416015625e+01,1.541256523132324219e+01,3.756903648376464844e+00,5.822188377380371094e+00,1.684302568435668945e+00,1.913640022277832031e+00,2.697335958480834961e+00,1.058344006538391113e+00,2.200870752334594727e+00,3.753273725509643555e+00,1.934809207916259766e+00,1.294938445091247559e+00,3.687127828598022461e+00,2.259222745895385742e+00,3.855032920837402344e+00,0.000000000000000000e+00
2.365678215026855469e+01,2.333908653259277344e+01,6.823329925537109375e+00,1.679817390441894531e+01,2.322847604751586914e+00,2.830498695373535156e+00,8.248632431030273438e+00,2.266130685806274414e+00,7.717188000679016113e-01,1.325214958190917969e+01,7.385954856872558594e-01,8.346963524818420410e-01,2.023553085327148438e+01,1.897817611694335938e+00,2.878723859786987305e+00,0.000000000000000000e+00
2.434511756896972656e+01,2.779516792297363281e+01,1.173394966125488281e+01,2.706189918518066406e+01,4.143140316009521484e+00,4.163622379302978516e+00,1.307063198089599609e+01,5.329755306243896484e+00,1.244841694831848145e+00,1.564025306701660156e+01,5.916861534118652344e+00,4.537673473358154297e+00,2.434455871582031250e+01,5.664791107177734375e+00,4.448580265045166016e+00,0.000000000000000000e+00
2.248615646362304688e+01,2.916312408447265625e+01,2.221750450134277344e+01,2.766960525512695312e+01,1.025603103637695312e+01,8.865653038024902344e+00,1.513083457946777344e+01,1.042188358306884766e+01,1.161423587799072266e+01,1.898504257202148438e+01,1.286103439331054688e+01,1.353718185424804688e+01,2.905080223083496094e+01,1.301724147796630859e+01,9.386999130249023438e+00,0.000000000000000000e+00
2.120452499389648438e+01,3.132719230651855469e+01,2.109577369689941406e+01,1.704417037963867188e+01,6.205715656280517578e+00,3.931466817855834961e+00,1.025935649871826172e+01,4.803307056427001953e+00,2.201980590820312500e+00,1.231502628326416016e+01,5.373870849609375000e+00,3.395568370819091797e+00,1.536751651763916016e+01,4.417404651641845703e+00,5.385657310485839844e+00,0.000000000000000000e+00
2.220846939086914062e+01,1.825468444824218750e+01,5.433106422424316406e+00,7.628792762756347656e+00,4.865532398223876953e+00,3.313416481018066406e+00,7.131844520568847656e+00,2.874859571456909180e+00,2.604265213012695312e+00,6.246634483337402344e+00,1.836894512176513672e+00,1.596814870834350586e+00,3.995195388793945312e+00,2.179030895233154297e+00,6.389114379882812500e+00,0.000000000000000000e+00
1.901365661621093750e+01,4.255671024322509766e+00,1.910277175903320312e+01,6.440720081329345703e+00,1.429919958114624023e+00,1.441092491149902344e+00,3.306933164596557617e+00,1.412824273109436035e+00,5.044601440429687500e+00,4.430335998535156250e+00,1.881784319877624512e+00,2.269349336624145508e+00,9.560873031616210938e+00,2.495607376098632812e+00,7.552839756011962891e+00,0.000000000000000000e+00
